Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-18 00:24:46.018496,4162.58064516,0,4172.25806452,0,4177.41935484,0,4170.96774194,0,4205.80645161,0,4209.67741935,0,4199.67741935,0,4210.96774194,0,4230.96774194,0,4167.74193548,0,4170.96774194,0,4165.16129032,0,4198.06451613,0,4216.12903226,0,0,0,?
2017-06-18 00:24:46.023505,4199.03225806,0,4202.58064516,0,4209.03225806,0,4151.93548387,0,4205.16129032,0,4204.51612903,0,4187.74193548,0,4206.4516129,0,4190.0,0,4162.25806452,0,4210.0,0,4200.96774194,0,4194.19354839,0,4194.83870968,0,0,0,?
2017-06-18 00:24:46.034556,4171.93548387,0,4174.51612903,0,4184.19354839,0,4181.29032258,0,4196.77419355,0,4179.03225806,0,4162.25806452,0,4190.0,0,4199.03225806,0,4201.61290323,0,4189.03225806,0,4202.90322581,0,4168.06451613,0,4217.41935484,0,0,0,?
2017-06-18 00:24:46.039541,4189.03225806,0,4194.51612903,0,4195.48387097,0,4176.12903226,0,4200.0,0,4183.5483871,0,4190.0,0,4201.93548387,0,4205.16129032,0,4206.77419355,0,4180.0,0,4201.93548387,0,4172.90322581,0,4235.80645161,0,0,0,?
2017-06-18 00:24:46.050464,4161.29032258,0,4168.06451613,0,4165.80645161,0,4165.48387097,0,4163.22580645,0,4205.80645161,0,4166.4516129,0,4169.03225806,0,4226.12903226,0,4209.67741935,0,4179.67741935,0,4195.16129032,0,4184.51612903,0,4201.93548387,0,0,0,?
2017-06-18 00:24:46.055479,4169.35483871,0,4161.93548387,0,4176.12903226,0,4154.19354839,0,4165.48387097,0,4205.48387097,0,4211.29032258,0,4177.41935484,0,4174.83870968,0,4206.12903226,0,4192.58064516,0,4200.32258065,0,4195.16129032,0,4194.83870968,0,0,0,?
2017-06-18 00:24:46.066534,4173.22580645,0,4163.22580645,0,4177.74193548,0,4162.58064516,0,4210.96774194,0,4203.87096774,0,4203.87096774,0,4175.80645161,0,4172.90322581,0,4202.58064516,0,4201.61290323,0,4205.80645161,0,4202.58064516,0,4242.58064516,0,0,0,?
2017-06-18 00:24:46.070487,4206.4516129,0,4166.4516129,0,4164.19354839,0,4197.41935484,0,4163.5483871,0,4210.64516129,0,4200.96774194,0,4163.22580645,0,4209.35483871,0,4200.64516129,0,4192.90322581,0,4196.12903226,0,4187.09677419,0,4238.06451613,0,0,0,?
2017-06-18 00:24:46.081492,4194.19354839,0,4207.09677419,0,4203.22580645,0,4187.74193548,0,4164.51612903,0,4162.25806452,0,4201.29032258,0,4202.25806452,0,4190.32258065,0,4207.09677419,0,4191.61290323,0,4198.38709677,0,4186.77419355,0,4243.22580645,0,0,0,?
2017-06-18 00:24:46.086460,4203.22580645,0,4164.83870968,0,4161.61290323,0,4152.25806452,0,4209.03225806,0,4209.67741935,0,4161.93548387,0,4201.29032258,0,4171.93548387,0,4206.77419355,0,4202.25806452,0,4209.67741935,0,4193.5483871,0,4203.87096774,0,0,0,?
2017-06-18 00:24:46.097471,4170.0,0,4168.38709677,0,4161.61290323,0,4162.58064516,0,4201.61290323,0,4208.06451613,0,4163.87096774,0,4169.67741935,0,4200.96774194,0,4208.70967742,0,4199.67741935,0,4202.58064516,0,4200.0,0,4193.5483871,0,0,0,?
2017-06-18 00:24:46.102483,4180.32258065,0,4210.64516129,0,4163.87096774,0,4170.32258065,0,4209.67741935,0,4170.64516129,0,4161.93548387,0,4185.80645161,0,4212.90322581,0,4181.93548387,0,4165.16129032,0,4167.74193548,0,4170.32258065,0,4198.06451613,0,0,0,?
2017-06-18 00:24:46.113604,4171.61290323,0,4165.16129032,0,4168.06451613,0,4160.96774194,0,4173.87096774,0,4190.96774194,0,4167.74193548,0,4173.22580645,0,4201.29032258,0,4186.12903226,0,4185.48387097,0,4196.12903226,0,4176.4516129,0,4215.80645161,0,0,0,?
2017-06-18 00:24:46.118656,4163.5483871,0,4165.80645161,0,4202.25806452,0,4183.22580645,0,4170.32258065,0,4187.74193548,0,4163.5483871,0,4201.29032258,0,4194.51612903,0,4205.48387097,0,4171.93548387,0,4171.29032258,0,4165.48387097,0,4211.29032258,0,0,0,?
2017-06-18 00:24:46.129528,4171.61290323,0,4205.80645161,0,4195.16129032,0,4204.51612903,0,4162.25806452,0,4172.90322581,0,4208.70967742,0,4204.51612903,0,4186.12903226,0,4202.90322581,0,4163.87096774,0,4193.87096774,0,4200.32258065,0,4201.29032258,0,0,0,?
2017-06-18 00:24:46.133476,4178.70967742,0,4204.19354839,0,4203.5483871,0,4191.93548387,0,4210.64516129,0,4162.25806452,0,4209.03225806,0,4206.12903226,0,4192.90322581,0,4182.25806452,0,4188.38709677,0,4165.48387097,0,4161.61290323,0,4206.12903226,0,0,0,?
2017-06-18 00:24:46.144491,4168.38709677,0,4164.83870968,0,4165.16129032,0,4142.58064516,0,4208.38709677,0,4210.64516129,0,4207.74193548,0,4201.29032258,0,4208.70967742,0,4194.51612903,0,4199.67741935,0,4179.67741935,0,4177.74193548,0,4202.90322581,0,0,0,?
2017-06-18 00:24:46.149476,4195.16129032,0,4170.0,0,4167.74193548,0,4167.09677419,0,4208.70967742,0,4169.35483871,0,4209.35483871,0,4161.61290323,0,4204.83870968,0,4181.61290323,0,4184.51612903,0,4162.25806452,0,4204.83870968,0,4235.48387097,0,0,0,?
2017-06-18 00:24:46.160526,4197.74193548,0,4161.93548387,0,4209.03225806,0,4174.83870968,0,4163.87096774,0,4170.64516129,0,4203.5483871,0,4162.58064516,0,4216.4516129,0,4166.12903226,0,4169.67741935,0,4207.09677419,0,4197.74193548,0,4237.09677419,0,0,0,?
2017-06-18 00:24:46.165472,4166.12903226,0,4207.41935484,0,4202.90322581,0,4189.35483871,0,4165.80645161,0,4208.06451613,0,4211.29032258,0,4161.61290323,0,4235.80645161,0,4162.58064516,0,4161.29032258,0,4163.22580645,0,4204.51612903,0,4198.38709677,0,0,0,?
2017-06-18 00:24:46.176563,4165.48387097,0,4161.29032258,0,4207.41935484,0,4168.70967742,0,4164.83870968,0,4206.12903226,0,4186.4516129,0,4171.29032258,0,4210.0,0,4168.70967742,0,4164.83870968,0,4162.25806452,0,4200.96774194,0,4197.74193548,0,0,0,?
2017-06-18 00:24:46.181485,4194.51612903,0,4209.67741935,0,4162.58064516,0,4164.51612903,0,4164.51612903,0,4210.0,0,4177.74193548,0,4210.64516129,0,4186.77419355,0,4162.90322581,0,4164.51612903,0,4204.83870968,0,4195.48387097,0,4237.74193548,0,0,0,?
2017-06-18 00:24:46.192479,4183.22580645,0,4207.09677419,0,4208.38709677,0,4164.83870968,0,4208.06451613,0,4207.09677419,0,4203.5483871,0,4187.74193548,0,4209.03225806,0,4206.77419355,0,4205.80645161,0,4200.32258065,0,4180.32258065,0,4234.83870968,0,0,0,?
2017-06-18 00:24:46.196487,4198.06451613,0,4207.74193548,0,4198.06451613,0,4185.16129032,0,4202.90322581,0,4203.87096774,0,4196.12903226,0,4180.96774194,0,4193.22580645,0,4161.29032258,0,4200.0,0,4199.03225806,0,4181.29032258,0,4238.70967742,0,0,0,?
2017-06-18 00:24:46.207468,4209.03225806,0,4203.5483871,0,4196.4516129,0,4179.67741935,0,4203.87096774,0,4206.12903226,0,4191.93548387,0,4187.09677419,0,4204.19354839,0,4164.51612903,0,4205.80645161,0,4202.90322581,0,4193.87096774,0,4195.80645161,0,0,0,?
2017-06-18 00:24:46.212499,4168.06451613,0,4211.29032258,0,4209.03225806,0,4191.29032258,0,4208.06451613,0,4208.70967742,0,4197.41935484,0,4205.16129032,0,4199.35483871,0,4164.51612903,0,4180.64516129,0,4162.90322581,0,4161.29032258,0,4221.61290323,0,0,0,?
2017-06-18 00:24:46.223474,4173.87096774,0,4169.35483871,0,4163.5483871,0,4207.09677419,0,4209.35483871,0,4203.87096774,0,4211.29032258,0,4208.38709677,0,4235.80645161,0,4164.83870968,0,4180.32258065,0,4162.58064516,0,4170.64516129,0,4224.51612903,0,0,0,?
2017-06-18 00:24:46.228512,4162.25806452,0,4209.67741935,0,4202.25806452,0,4171.93548387,0,4207.09677419,0,4207.41935484,0,4161.93548387,0,4187.74193548,0,4178.70967742,0,4162.90322581,0,4161.61290323,0,4204.83870968,0,4199.35483871,0,4203.5483871,0,0,0,?
2017-06-18 00:24:46.239509,4174.19354839,0,4206.77419355,0,4204.19354839,0,4136.12903226,0,4190.96774194,0,4204.19354839,0,4198.38709677,0,4187.41935484,0,4200.32258065,0,4166.12903226,0,4183.22580645,0,4168.38709677,0,4205.48387097,0,4211.29032258,0,0,0,?
2017-06-18 00:24:46.244465,4183.22580645,0,4208.70967742,0,4161.61290323,0,4183.87096774,0,4167.74193548,0,4170.96774194,0,4173.22580645,0,4192.25806452,0,4174.83870968,0,4210.96774194,0,4192.25806452,0,4161.29032258,0,4164.83870968,0,4219.67741935,0,0,0,?
2017-06-18 00:24:46.255508,4208.06451613,0,4197.74193548,0,4201.61290323,0,4206.4516129,0,4179.35483871,0,4163.5483871,0,4157.09677419,0,4162.90322581,0,4202.58064516,0,4194.51612903,0,4207.74193548,0,4179.35483871,0,4181.29032258,0,4198.38709677,0,0,0,?
2017-06-18 00:24:46.259475,4201.29032258,0,4199.35483871,0,4195.48387097,0,4168.38709677,0,4163.5483871,0,4201.61290323,0,4171.61290323,0,4162.58064516,0,4191.93548387,0,4190.96774194,0,4200.64516129,0,4174.19354839,0,4173.5483871,0,4238.38709677,0,0,0,?
2017-06-18 00:24:46.270471,4164.19354839,0,4165.80645161,0,4210.0,0,4160.32258065,0,4166.12903226,0,4166.12903226,0,4184.51612903,0,4210.64516129,0,4193.87096774,0,4201.93548387,0,4166.77419355,0,4187.74193548,0,4185.16129032,0,4193.5483871,0,0,0,?
2017-06-18 00:24:46.275471,4168.06451613,0,4164.83870968,0,4169.35483871,0,4165.80645161,0,4200.96774194,0,4196.4516129,0,4171.93548387,0,4205.16129032,0,4190.64516129,0,4209.03225806,0,4208.38709677,0,4188.06451613,0,4187.74193548,0,4200.0,0,0,0,?
2017-06-18 00:24:46.286480,4165.80645161,0,4203.87096774,0,4203.87096774,0,4195.48387097,0,4206.77419355,0,4196.12903226,0,4159.35483871,0,4157.09677419,0,4195.80645161,0,4202.25806452,0,4197.74193548,0,4180.32258065,0,4188.06451613,0,4205.16129032,0,0,0,?
2017-06-18 00:24:46.291474,4171.61290323,0,4165.16129032,0,4198.70967742,0,4205.16129032,0,4165.48387097,0,4205.80645161,0,4170.96774194,0,4162.58064516,0,4162.90322581,0,4207.41935484,0,4210.0,0,4182.90322581,0,4193.5483871,0,4211.61290323,0,0,0,?
2017-06-18 00:24:46.302457,4199.03225806,0,4190.32258065,0,4171.29032258,0,4160.96774194,0,4208.70967742,0,4199.03225806,0,4206.12903226,0,4204.51612903,0,4193.22580645,0,4186.4516129,0,4188.06451613,0,4209.67741935,0,4174.83870968,0,4220.32258065,0,0,0,?
2017-06-18 00:24:46.307461,4210.96774194,0,4200.32258065,0,4190.96774194,0,4183.5483871,0,4204.83870968,0,4202.58064516,0,4175.48387097,0,4169.03225806,0,4210.0,0,4208.38709677,0,4206.77419355,0,4199.67741935,0,4191.61290323,0,4232.58064516,0,0,0,?
2017-06-18 00:24:46.318477,4192.90322581,0,4184.83870968,0,4187.41935484,0,4205.80645161,0,4210.0,0,4163.87096774,0,4163.22580645,0,4207.09677419,0,4224.51612903,0,4199.35483871,0,4200.64516129,0,4193.5483871,0,4179.67741935,0,4230.0,0,0,0,?
2017-06-18 00:24:46.322478,4172.90322581,0,4210.32258065,0,4162.90322581,0,4183.87096774,0,4207.74193548,0,4207.74193548,0,4210.64516129,0,4203.87096774,0,4221.61290323,0,4189.35483871,0,4191.29032258,0,4207.74193548,0,4165.16129032,0,4210.32258065,0,0,0,?
2017-06-18 00:24:46.334454,4176.4516129,0,4207.74193548,0,4204.19354839,0,4176.77419355,0,4196.4516129,0,4194.19354839,0,4165.16129032,0,4209.67741935,0,4216.77419355,0,4200.64516129,0,4194.19354839,0,4172.58064516,0,4169.03225806,0,4212.58064516,0,0,0,?
2017-06-18 00:24:46.338504,4198.70967742,0,4180.96774194,0,4175.80645161,0,4195.16129032,0,4196.4516129,0,4199.03225806,0,4206.4516129,0,4208.38709677,0,4217.09677419,0,4201.93548387,0,4196.77419355,0,4202.25806452,0,4192.58064516,0,4228.06451613,0,0,0,?
2017-06-18 00:24:46.349544,4211.29032258,0,4199.03225806,0,4191.93548387,0,4161.61290323,0,4205.48387097,0,4161.93548387,0,4204.83870968,0,4164.19354839,0,4220.64516129,0,4200.64516129,0,4200.64516129,0,4200.0,0,4187.41935484,0,4225.16129032,0,0,0,?
2017-06-18 00:24:46.354453,4217.74193548,0,4197.74193548,0,4179.35483871,0,4208.38709677,0,4202.90322581,0,4163.5483871,0,4162.58064516,0,4171.93548387,0,4235.48387097,0,4215.48387097,0,4205.48387097,0,4192.58064516,0,4186.12903226,0,4221.29032258,0,0,0,?
2017-06-18 00:24:46.365457,4203.5483871,0,4194.19354839,0,4165.80645161,0,4167.09677419,0,4199.03225806,0,4208.70967742,0,4166.77419355,0,4211.29032258,0,4239.03225806,0,4219.67741935,0,4203.5483871,0,4197.09677419,0,4199.03225806,0,4225.48387097,0,0,0,?
2017-06-18 00:24:46.370493,4178.06451613,0,4191.93548387,0,4164.51612903,0,4210.0,0,4203.87096774,0,4200.0,0,4210.96774194,0,4164.83870968,0,4225.80645161,0,4197.74193548,0,4196.12903226,0,4191.29032258,0,4178.06451613,0,4218.38709677,0,0,0,?
2017-06-18 00:24:46.381509,4187.09677419,0,4185.48387097,0,4163.5483871,0,4203.87096774,0,4205.80645161,0,4198.38709677,0,4210.32258065,0,4188.70967742,0,4227.74193548,0,4194.19354839,0,4193.87096774,0,4185.48387097,0,4173.22580645,0,4211.61290323,0,0,0,?
2017-06-18 00:24:46.385469,4199.03225806,0,4190.32258065,0,4169.67741935,0,4172.58064516,0,4207.74193548,0,4206.12903226,0,4165.16129032,0,4183.87096774,0,4240.32258065,0,4226.12903226,0,4203.87096774,0,4200.0,0,4195.48387097,0,4224.19354839,0,0,0,?
2017-06-18 00:24:46.396488,4180.0,0,4188.38709677,0,4166.4516129,0,4168.38709677,0,4206.77419355,0,4200.32258065,0,4161.61290323,0,4161.93548387,0,4224.19354839,0,4231.61290323,0,4205.48387097,0,4208.06451613,0,4196.12903226,0,4218.06451613,0,0,0,?
2017-06-18 00:24:46.401609,4168.38709677,0,4180.64516129,0,4202.25806452,0,4161.61290323,0,4207.09677419,0,4161.29032258,0,4174.19354839,0,4175.80645161,0,4204.51612903,0,4201.61290323,0,4197.74193548,0,4191.93548387,0,4175.80645161,0,4202.58064516,0,0,0,?
2017-06-18 00:24:46.412483,4178.38709677,0,4186.12903226,0,4201.93548387,0,4158.06451613,0,4169.35483871,0,4187.09677419,0,4192.58064516,0,4198.06451613,0,4216.4516129,0,4186.4516129,0,4183.22580645,0,4171.29032258,0,4203.87096774,0,4204.51612903,0,0,0,?
2017-06-18 00:24:46.417525,4178.38709677,0,4174.83870968,0,4200.0,0,4172.58064516,0,4201.61290323,0,4166.4516129,0,4175.16129032,0,4180.0,0,4241.93548387,0,4195.48387097,0,4164.51612903,0,4208.06451613,0,4203.87096774,0,4197.09677419,0,0,0,?
2017-06-18 00:24:46.428467,4161.93548387,0,4201.61290323,0,4195.48387097,0,4179.35483871,0,4168.06451613,0,4187.09677419,0,4195.16129032,0,4204.51612903,0,4229.35483871,0,4198.06451613,0,4206.12903226,0,4204.19354839,0,4197.41935484,0,4228.06451613,0,0,0,?
2017-06-18 00:24:46.433578,4163.22580645,0,4208.38709677,0,4202.25806452,0,4203.87096774,0,4189.67741935,0,4200.32258065,0,4210.64516129,0,4165.16129032,0,4190.32258065,0,4193.5483871,0,4163.87096774,0,4172.58064516,0,4196.4516129,0,4230.0,0,0,0,?
2017-06-18 00:24:46.444534,4184.19354839,0,4166.12903226,0,4210.96774194,0,4167.09677419,0,4161.29032258,0,4196.12903226,0,4164.51612903,0,4168.06451613,0,4188.38709677,0,4192.90322581,0,4181.29032258,0,4192.58064516,0,4168.06451613,0,4239.67741935,0,0,0,?
2017-06-18 00:24:46.449472,4182.58064516,0,4164.19354839,0,4210.0,0,4188.06451613,0,4175.80645161,0,4158.70967742,0,4169.67741935,0,4182.25806452,0,4199.03225806,0,4189.35483871,0,4192.25806452,0,4177.41935484,0,4169.03225806,0,4237.09677419,0,0,0,?
2017-06-18 00:24:46.460495,4179.67741935,0,4179.03225806,0,4209.35483871,0,4166.77419355,0,4157.74193548,0,4162.58064516,0,4159.35483871,0,4175.48387097,0,4200.96774194,0,4192.25806452,0,4195.48387097,0,4202.90322581,0,4174.83870968,0,4243.22580645,0,0,0,?
2017-06-18 00:24:46.464461,4181.93548387,0,4177.09677419,0,4203.87096774,0,4157.74193548,0,4180.0,0,4185.16129032,0,4184.51612903,0,4164.51612903,0,4217.41935484,0,4196.12903226,0,4194.83870968,0,4206.4516129,0,4173.22580645,0,4241.61290323,0,0,0,?
2017-06-18 00:24:46.475468,4170.96774194,0,4204.83870968,0,4204.19354839,0,4179.03225806,0,4183.22580645,0,4173.22580645,0,4180.0,0,4211.29032258,0,4210.32258065,0,4190.32258065,0,4188.06451613,0,4209.67741935,0,4204.19354839,0,4227.41935484,0,0,0,?
2017-06-18 00:24:46.480495,4177.09677419,0,4170.96774194,0,4174.51612903,0,4182.90322581,0,4171.29032258,0,4164.51612903,0,4160.0,0,4170.96774194,0,4184.19354839,0,4194.19354839,0,4192.58064516,0,4161.29032258,0,4168.06451613,0,4200.64516129,0,0,0,?
2017-06-18 00:24:46.491503,4190.0,0,4197.74193548,0,4177.74193548,0,4133.22580645,0,4170.32258065,0,4176.4516129,0,4165.48387097,0,4170.96774194,0,4193.87096774,0,4204.83870968,0,4201.61290323,0,4178.06451613,0,4181.93548387,0,4230.0,0,0,0,?
2017-06-18 00:24:46.496510,4191.93548387,0,4186.4516129,0,4210.32258065,0,4161.29032258,0,4173.87096774,0,4179.67741935,0,4178.38709677,0,4184.83870968,0,4196.77419355,0,4194.51612903,0,4201.29032258,0,4171.61290323,0,4177.74193548,0,4212.90322581,0,0,0,?
2017-06-18 00:24:46.507569,4178.70967742,0,4163.87096774,0,4207.09677419,0,4196.77419355,0,4173.5483871,0,4168.38709677,0,4178.70967742,0,4180.0,0,4167.74193548,0,4174.83870968,0,4185.48387097,0,4198.06451613,0,4209.03225806,0,4232.58064516,0,0,0,?
2017-06-18 00:24:46.512462,4168.38709677,0,4208.70967742,0,4207.74193548,0,4204.19354839,0,4164.51612903,0,4168.38709677,0,4179.35483871,0,4186.12903226,0,4177.74193548,0,4178.38709677,0,4167.74193548,0,4201.29032258,0,4196.77419355,0,4230.64516129,0,0,0,?
2017-06-18 00:24:46.523490,4180.96774194,0,4167.09677419,0,4209.03225806,0,4162.25806452,0,4165.80645161,0,4178.38709677,0,4168.70967742,0,4190.0,0,4205.80645161,0,4187.09677419,0,4167.09677419,0,4162.90322581,0,4210.64516129,0,4197.74193548,0,0,0,?
2017-06-18 00:24:46.527471,4169.03225806,0,4174.51612903,0,4164.19354839,0,4172.90322581,0,4174.83870968,0,4170.64516129,0,4161.93548387,0,4172.58064516,0,4186.12903226,0,4170.64516129,0,4206.77419355,0,4186.4516129,0,4187.74193548,0,4236.4516129,0,0,0,?
2017-06-18 00:24:46.538493,4189.03225806,0,4203.87096774,0,4195.16129032,0,4165.80645161,0,4173.22580645,0,4162.90322581,0,4156.12903226,0,4159.03225806,0,4190.32258065,0,4193.5483871,0,4175.16129032,0,4156.77419355,0,4159.03225806,0,4203.5483871,0,0,0,?
2017-06-18 00:24:46.543473,4196.4516129,0,4190.32258065,0,4181.29032258,0,4210.0,0,4172.90322581,0,4178.06451613,0,4142.90322581,0,4169.67741935,0,4189.67741935,0,4198.38709677,0,4176.77419355,0,4185.80645161,0,4178.70967742,0,4205.16129032,0,0,0,?
2017-06-18 00:24:46.554489,4170.0,0,4163.22580645,0,4162.25806452,0,4173.87096774,0,4172.58064516,0,4174.51612903,0,4147.74193548,0,4177.09677419,0,4187.41935484,0,4177.09677419,0,4162.90322581,0,4165.16129032,0,4201.29032258,0,4236.12903226,0,0,0,?
2017-06-18 00:24:46.559526,4166.77419355,0,4170.64516129,0,4174.83870968,0,4156.12903226,0,4171.61290323,0,4161.61290323,0,4165.16129032,0,4172.25806452,0,4206.4516129,0,4175.80645161,0,4170.64516129,0,4188.38709677,0,4202.58064516,0,4240.64516129,0,0,0,?
2017-06-18 00:24:46.570533,4198.70967742,0,4208.06451613,0,4205.80645161,0,4179.03225806,0,4190.64516129,0,4190.32258065,0,4175.80645161,0,4185.80645161,0,4174.51612903,0,4199.35483871,0,4197.74193548,0,4170.64516129,0,4192.90322581,0,4223.5483871,0,0,0,?
2017-06-18 00:24:46.575496,4202.58064516,0,4173.22580645,0,4170.0,0,4177.09677419,0,4205.80645161,0,4209.03225806,0,4177.41935484,0,4199.35483871,0,4197.74193548,0,4210.32258065,0,4207.09677419,0,4202.25806452,0,4208.70967742,0,4229.35483871,0,0,0,?
2017-06-18 00:24:46.586528,4207.74193548,0,4189.03225806,0,4193.5483871,0,4168.38709677,0,4196.77419355,0,4195.80645161,0,4184.19354839,0,4198.38709677,0,4165.16129032,0,4196.12903226,0,4184.19354839,0,4174.83870968,0,4171.61290323,0,4240.96774194,0,0,0,?
2017-06-18 00:24:46.590518,4195.16129032,0,4166.77419355,0,4174.83870968,0,4162.58064516,0,4191.93548387,0,4206.77419355,0,4187.09677419,0,4189.35483871,0,4172.90322581,0,4193.5483871,0,4178.06451613,0,4210.32258065,0,4204.83870968,0,4228.70967742,0,0,0,?
2017-06-18 00:24:46.601493,4190.32258065,0,4195.48387097,0,4199.67741935,0,4157.09677419,0,4198.38709677,0,4204.19354839,0,4165.48387097,0,4177.09677419,0,4210.96774194,0,4162.25806452,0,4205.80645161,0,4186.12903226,0,4193.87096774,0,4203.5483871,0,0,0,?
2017-06-18 00:24:46.606521,4184.51612903,0,4201.29032258,0,4198.38709677,0,4174.51612903,0,4197.74193548,0,4175.16129032,0,4165.80645161,0,4181.61290323,0,4167.09677419,0,4202.58064516,0,4197.09677419,0,4179.67741935,0,4184.19354839,0,4185.48387097,0,0,0,?
2017-06-18 00:24:46.617523,4197.09677419,0,4211.29032258,0,4202.90322581,0,4162.25806452,0,4200.96774194,0,4192.25806452,0,4204.19354839,0,4204.19354839,0,4161.29032258,0,4170.96774194,0,4161.29032258,0,4198.70967742,0,4199.35483871,0,4201.61290323,0,0,0,?
2017-06-18 00:24:46.622487,4170.0,0,4165.16129032,0,4209.67741935,0,4174.83870968,0,4197.74193548,0,4169.03225806,0,4164.51612903,0,4210.0,0,4202.90322581,0,4191.93548387,0,4183.22580645,0,4164.83870968,0,4172.90322581,0,4230.0,0,0,0,?
2017-06-18 00:24:46.633536,4161.29032258,0,4164.51612903,0,4163.87096774,0,4133.22580645,0,4187.74193548,0,4201.29032258,0,4192.25806452,0,4207.09677419,0,4172.25806452,0,4196.12903226,0,4189.03225806,0,4169.67741935,0,4165.80645161,0,4227.09677419,0,0,0,?
2017-06-18 00:24:46.638544,4204.83870968,0,4208.06451613,0,4207.41935484,0,4152.58064516,0,4200.64516129,0,4195.48387097,0,4196.4516129,0,4165.80645161,0,4192.90322581,0,4190.0,0,4172.90322581,0,4166.4516129,0,4211.29032258,0,4213.87096774,0,0,0,?
2017-06-18 00:24:46.649458,4162.90322581,0,4162.90322581,0,4210.64516129,0,4145.48387097,0,4205.16129032,0,4163.87096774,0,4169.35483871,0,4179.03225806,0,4211.61290323,0,4185.80645161,0,4211.29032258,0,4167.74193548,0,4209.03225806,0,4219.03225806,0,0,0,?
2017-06-18 00:24:46.653581,4209.03225806,0,4168.38709677,0,4168.06451613,0,4165.48387097,0,4187.74193548,0,4208.70967742,0,4207.74193548,0,4169.35483871,0,4242.58064516,0,4186.77419355,0,4163.87096774,0,4173.5483871,0,4203.87096774,0,4221.29032258,0,0,0,?
2017-06-18 00:24:46.665494,4194.83870968,0,4209.03225806,0,4207.74193548,0,4173.22580645,0,4193.5483871,0,4199.67741935,0,4190.64516129,0,4206.77419355,0,4234.19354839,0,4188.38709677,0,4164.51612903,0,4168.06451613,0,4206.77419355,0,4201.93548387,0,0,0,?
2017-06-18 00:24:46.669465,4193.5483871,0,4161.29032258,0,4210.96774194,0,4133.22580645,0,4162.58064516,0,4210.64516129,0,4195.48387097,0,4170.0,0,4197.41935484,0,4189.03225806,0,4170.0,0,4176.4516129,0,4210.0,0,4195.16129032,0,0,0,?
2017-06-18 00:24:46.680568,4210.64516129,0,4175.80645161,0,4180.64516129,0,4138.06451613,0,4203.22580645,0,4206.4516129,0,4192.90322581,0,4181.29032258,0,4186.12903226,0,4184.51612903,0,4171.29032258,0,4183.87096774,0,4169.67741935,0,4216.77419355,0,0,0,?
2017-06-18 00:24:46.685533,4161.61290323,0,4171.93548387,0,4174.51612903,0,4185.80645161,0,4200.64516129,0,4195.80645161,0,4191.61290323,0,4170.64516129,0,4198.06451613,0,4190.0,0,4163.5483871,0,4176.4516129,0,4163.22580645,0,4230.64516129,0,0,0,?
2017-06-18 00:24:46.696462,4203.5483871,0,4207.09677419,0,4210.32258065,0,4165.80645161,0,4205.16129032,0,4198.38709677,0,4206.4516129,0,4166.4516129,0,4218.06451613,0,4200.64516129,0,4167.74193548,0,4179.03225806,0,4205.48387097,0,4221.93548387,0,0,0,?
2017-06-18 00:24:46.701569,4195.16129032,0,4207.09677419,0,4210.96774194,0,4151.93548387,0,4191.61290323,0,4206.4516129,0,4210.0,0,4166.12903226,0,4201.61290323,0,4180.64516129,0,4165.16129032,0,4168.70967742,0,4202.25806452,0,4202.58064516,0,0,0,?
2017-06-18 00:24:46.712474,4181.29032258,0,4205.48387097,0,4196.77419355,0,4158.06451613,0,4187.09677419,0,4203.87096774,0,4182.25806452,0,4199.67741935,0,4206.12903226,0,4195.48387097,0,4194.51612903,0,4180.64516129,0,4168.06451613,0,4194.51612903,0,0,0,?
2017-06-18 00:24:46.716457,4181.29032258,0,4192.90322581,0,4179.35483871,0,4150.64516129,0,4183.87096774,0,4184.83870968,0,4160.96774194,0,4190.32258065,0,4210.64516129,0,4194.19354839,0,4192.90322581,0,4171.29032258,0,4168.38709677,0,4195.80645161,0,0,0,?
2017-06-18 00:24:46.728482,4181.93548387,0,4193.22580645,0,4195.16129032,0,4148.38709677,0,4169.35483871,0,4170.64516129,0,4166.12903226,0,4202.25806452,0,4189.35483871,0,4162.25806452,0,4210.0,0,4204.51612903,0,4192.25806452,0,4193.5483871,0,0,0,?
2017-06-18 00:24:46.732458,4179.03225806,0,4203.22580645,0,4210.96774194,0,4172.58064516,0,4160.32258065,0,4168.06451613,0,4166.4516129,0,4205.80645161,0,4179.03225806,0,4208.06451613,0,4207.09677419,0,4208.38709677,0,4184.51612903,0,4194.83870968,0,0,0,?
2017-06-18 00:24:46.743520,4187.09677419,0,4202.25806452,0,4197.41935484,0,4170.0,0,4169.35483871,0,4171.29032258,0,4161.29032258,0,4208.06451613,0,4185.48387097,0,4207.41935484,0,4200.96774194,0,4198.38709677,0,4188.70967742,0,4195.80645161,0,0,0,?
